#1
double TimeActualPredictedTorqueInclinationSpeedCadence(200,6)
341.000000	9.937965	0.023392	8.911000	9.215338	8.054459
342.000000	10.693754	0.000000	8.883000	9.215338	8.375019
343.000000	11.029099	0.000000	8.799000	9.215338	8.048265
344.000000	9.863524	0.023419	8.640000	9.110619	7.528859
345.000000	9.640199	0.000000	8.631000	9.005899	8.331771
346.000000	9.640199	0.024067	8.631000	9.005899	7.699717
347.000000	8.486352	0.000000	8.612000	9.110619	8.951645
348.000000	8.830731	0.000000	8.538000	9.110619	9.021030
349.000000	9.112033	0.000000	8.510000	9.110619	9.053124
350.000000	8.775934	0.000000	8.482000	9.110619	9.179220
351.000000	8.925311	0.000000	8.463000	9.005899	8.702497
352.000000	10.109545	0.000000	8.454000	9.110619	7.719483
353.000000	10.109545	0.023585	8.454000	9.110619	7.054720
354.000000	8.953103	0.000000	8.463000	9.110619	8.510492
355.000000	5.713693	0.000000	8.463000	9.110619	9.180410
356.000000	6.348548	0.000000	8.463000	9.110619	9.475080
357.000000	10.307054	0.000000	8.463000	9.110619	9.329752
358.000000	9.485477	0.000000	8.454000	9.005899	8.630077
359.000000	10.841443	0.000000	8.435000	9.005899	8.591239
360.000000	10.243295	0.000000	8.435000	9.110619	8.393839
361.000000	9.629475	0.000000	8.435000	9.110619	8.855533
362.000000	9.104913	0.000000	8.444000	9.110619	8.534078
363.000000	9.973118	0.023613	8.444000	9.005899	8.230682
364.000000	8.055787	0.000000	8.444000	9.005899	8.746722
365.000000	9.854288	0.000000	8.435000	9.005899	8.806024
366.000000	9.254788	0.000000	8.435000	8.901179	8.538840
367.000000	9.952841	0.000000	8.435000	8.901179	8.445108
368.000000	9.739986	0.000000	8.435000	9.005899	7.479556
369.000000	9.708148	0.023923	8.426000	9.005899	6.740801
370.000000	8.880475	0.000000	8.426000	9.005899	9.113526
371.000000	10.401460	0.000000	8.407000	9.005899	9.415078
372.000000	10.123699	0.000000	8.407000	9.005899	8.576987
373.000000	10.232948	0.000000	8.370000	9.110619	7.038927
374.000000	8.122482	0.000000	8.407000	9.215338	7.541953
375.000000	8.448414	0.000000	8.407000	9.215338	7.361031
376.000000	8.369135	0.000000	8.407000	9.320058	8.857258
377.000000	8.431174	-0.019231	8.482000	9.320058	9.648771
378.000000	5.768453	0.000000	8.538000	9.320058	9.173787
379.000000	6.723964	0.000000	8.566000	9.424778	8.048769
380.000000	6.232335	0.000000	8.584000	9.529498	7.493946
381.000000	6.866583	-0.028777	8.631000	9.529498	9.019555
382.000000	7.801301	0.000000	8.650000	9.529498	8.232059
383.000000	7.810215	0.000000	8.650000	9.529498	7.623545
384.000000	8.530050	0.028736	8.687000	9.634217	7.356249
385.000000	9.213894	0.000000	8.762000	9.634217	9.088854
386.000000	9.377147	0.000000	8.845000	9.634217	7.207437
387.000000	7.546875	0.000000	8.892000	9.634217	6.125151
388.000000	5.326531	0.000000	8.901000	9.529498	6.427735
389.000000	7.468880	0.000000	8.901000	9.005899	4.959773
390.000000	2.929185	0.018797	8.845000	8.796459	3.959891
391.000000	0.189668	0.000000	8.762000	8.691740	4.996599
392.000000	5.838482	-0.027548	8.762000	8.691740	1.802371
393.000000	6.901923	0.000000	8.752000	8.691740	2.405305
394.000000	19.338336	0.000000	8.752000	8.691740	2.440241
395.000000	20.197817	-0.019861	8.752000	8.691740	5.966421
396.000000	16.054565	0.000000	8.734000	8.272861	6.493377
397.000000	9.971906	0.000000	8.640000	8.063421	5.925143
398.000000	9.712896	0.000000	8.575000	7.958701	4.199841
399.000000	10.921612	0.000000	8.435000	7.958701	3.520361
400.000000	8.904899	0.000000	8.388000	7.853982	3.576526
401.000000	6.224784	0.000000	8.304000	5.235988	4.039009
402.000000	5.749280	0.000000	7.931000	5.235988	3.615492
403.000000	9.121037	0.000000	6.709000	4.817109	4.202191
404.000000	13.832853	0.058824	6.597000	9.215338	5.834941
405.000000	13.832853	0.030030	6.597000	9.738937	6.959102
406.000000	16.015486	0.000000	6.671000	10.053096	7.831458
407.000000	11.525970	0.027397	7.297000	9.320058	7.303577
408.000000	11.137454	-0.027397	7.297000	8.168141	9.219594
409.000000	10.647887	0.000000	7.297000	8.063421	9.435847
410.000000	9.591549	0.000000	7.287000	8.063421	8.597306
411.000000	10.119816	-0.026810	7.287000	8.063421	8.853024
412.000000	9.748858	0.000000	7.287000	7.853982	8.795642
413.000000	10.268265	0.000000	7.287000	7.853982	8.348821
414.000000	12.113857	0.000000	7.287000	7.853982	8.416814
415.000000	11.398941	0.000000	7.287000	7.958701	8.621930
416.000000	11.292156	0.000000	7.297000	8.168141	10.160704
417.000000	9.993755	0.000000	7.297000	8.482300	9.953444
418.000000	5.534639	0.000000	7.297000	8.587020	9.473819
419.000000	7.418766	-0.024540	7.455000	8.587020	8.809261
420.000000	8.062665	0.000000	7.455000	8.587020	7.983888
421.000000	12.113857	-0.023952	7.595000	8.587020	7.349686
422.000000	14.049955	0.000000	7.884000	8.587020	7.053269
423.000000	12.243533	0.000000	7.884000	8.587020	8.037400
424.000000	10.356824	0.000000	7.931000	8.587020	6.110958
425.000000	8.269402	0.025221	7.931000	8.691740	4.818666
426.000000	6.518906	0.000000	8.006000	8.691740	8.097303
427.000000	5.090498	0.000000	8.006000	8.796459	8.165845
428.000000	5.747019	0.024010	7.968000	8.691740	9.002302
429.000000	5.115146	0.023810	7.940000	8.482300	4.978342
430.000000	1.988759	0.024213	7.931000	8.377580	7.308679
431.000000	0.000000	0.024845	7.931000	8.272861	9.657950
432.000000	0.000000	0.026455	7.847000	8.377580	17.875864
433.000000	0.000000	0.000000	7.847000	8.482300	24.272463
434.000000	12.436243	0.024450	7.847000	8.377580	34.254353
435.000000	11.663806	0.025445	7.847000	8.168141	41.753803
436.000000	11.663806	0.052562	7.828000	7.958701	40.763222
437.000000	13.965062	0.055402	7.735000	7.644542	33.824062
438.000000	9.924912	0.028694	6.961000	7.330383	26.653332
439.000000	15.675795	0.088106	6.774000	7.016224	24.619833
440.000000	12.140971	0.063291	6.494000	6.702064	20.134972
441.000000	11.735137	0.067797	6.000000	5.340708	15.508691
442.000000	11.392555	0.039920	5.356000	5.340708	10.710524
443.000000	6.652587	0.102302	4.357000	5.340708	5.297491
444.000000	6.430212	0.104712	4.078000	4.084070	6.016239
445.000000	0.000000	0.048309	4.078000	4.084070	8.751403
446.000000	0.000000	0.000000	4.078000	4.084070	19.111181
447.000000	0.000000	0.058480	3.406000	3.036873	14.556800
448.000000	0.000000	0.118343	3.396000	3.979351	2.967339
449.000000	0.000000	0.055556	3.396000	6.911504	2.351957
