record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.accumulated_power[watts],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.power[watts],record.cycle_length16[m],record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.left_right_balance,record.left_torque_effectiveness[percent],record.right_torque_effectiveness[percent],record.left_pedal_smoothness[percent],record.right_pedal_smoothness[percent],record.fractional_cadence[rpm],record.left_pco[mm],record.right_pco[mm],record.left_power_phase[degrees],record.left_power_phase_peak[degrees],record.right_power_phase[degrees],record.right_power_phase_peak[degrees],record.unknown,
"1074769545","546409691","57512012","10060.98","301476","7.11","234.79999999999995","47","0.0","139","68","14","175","51.5","63.0","14.0","17.0","0.0","0","0","352.9687555151368|192.65625301025395","71.71875112060549|126.5625019775391","0.0|192.65625301025395","63.28125098876955|119.5312518676758","139",,,
"1074769546","546409645","57510939","10067.99","301476","7.11","235.0","0","0.0","139","68","14","181","45.0","63.0","12.5","17.0","0.0","0","0","352.9687555151368|192.65625301025395","71.71875112060549|126.5625019775391","0.0|192.65625301025395","63.28125098876955|119.5312518676758","139",,,
"1074769547","546409615","57509883","10074.87","301476","7.11","235.0","0","0.0","139","68","14","181","45.0","63.0","12.5","17.0","0.0","0","0","352.9687555151368|192.65625301025395","71.71875112060549|126.5625019775391","0.0|192.65625301025395","63.28125098876955|119.5312518676758","139",,,
"1074769548","546409601","57509117","10079.86","301476","6.597","235.0","0","0.0","139","0","14","181","45.0","63.0","12.5","17.0","0.0","0","0","352.9687555151368|192.65625301025395","71.71875112060549|126.5625019775391","0.0|192.65625301025395","63.28125098876955|119.5312518676758","139",,,
"1074769549","546409644","57508122","10086.31","301476","5.729","235.20000000000005","0","0.0","138","14","14","181","45.0","63.0","12.5","17.0","0.0","0","0","352.9687555151368|192.65625301025395","71.71875112060549|126.5625019775391","0.0|192.65625301025395","63.28125098876955|119.5312518676758","138",,,
"1074769550","546409748","57507462","10090.71","301476","4.591","235.39999999999998","0","0.0","138","63","14","128","45.0","63.0","12.5","17.0","0.0","0","0","352.9687555151368|192.65625301025395","71.71875112060549|126.5625019775391","0.0|192.65625301025395","63.28125098876955|119.5312518676758","138",,,
"1074769551","546409890","57506885","10094.69","301476","3.667","235.60000000000002","0","0.0","138","63","14","128","45.0","63.0","12.5","17.0","0.0","0","0","352.9687555151368|192.65625301025395","71.71875112060549|126.5625019775391","0.0|192.65625301025395","63.28125098876955|119.5312518676758","138",,,
"1074769552","546410020","57506510","10097.41","301554","3.639","235.79999999999995","39","0.0","137","54","14","128","0.0","49.0","0.0","0.0","0.0","0","0","9.843750153808596|198.2812530981446","77.34375120849612|136.40625213134769","0.0|192.65625301025395","63.28125098876955|119.5312518676758","137",,,
"1074769553","546410201","57506086","10100.64","301673","3.2","235.79999999999995","119","0.0","137","55","14","149","75.0","49.0","23.5","0.0","0.0","0","0","9.843750153808596|198.2812530981446","77.34375120849612|136.40625213134769","357.1875055810548|182.81250285644535","61.87500096679689|122.34375191162113","137",,,
"1074769554","546410422","57505590","10104.42","301914","3.2","235.79999999999995","241","0.0","137","60","14","182","92.5","49.0","30.0","0.0","0.0","0","0","12.65625019775391|205.31250320800785","75.93750118652346|136.40625213134769","355.7812555590821|189.84375296630864","52.0312508129883|111.09375173583987","137",,,
"1074769555","546410685","57505148","10108.2","302144","3.434","235.79999999999995","230","0.0","137","67","14","169","97.0","84.0","32.5","25.0","0.0","0","0","0.0|217.96875340576176","61.87500096679689|122.34375191162113","354.3750055371095|205.31250320800785","50.62500079101564|108.28125169189455","137",,,
"1074769556","546410973","57504660","10112.35","302322","3.9","236.0","178","0.0","138","72","14","179","91.5","94.5","28.0","28.5","0.0","0","0","352.9687555151368|217.96875340576176","54.84375085693361|115.31250180175785","350.1562554711915|217.96875340576176","50.62500079101564|108.28125169189455","138",,,
"1074769557","546411294","57504163","10116.76","302442","3.9","236.0","120","0.0","138","73","14","173","74.5","91.0","21.5","27.0","0.0","0","0","348.75000544921886|213.7500033398438","53.43750083496095|112.50000175781253","348.75000544921886|217.96875340576176","56.25000087890626|115.31250180175785","138",,,
"1074769558","546411631","57503647","10121.35","302545","3.9","236.0","103","0.0","138","73","14","180","68.5","74.0","20.5","19.5","0.0","0","0","351.56250549316417|203.9062531860352","61.87500096679689|119.5312518676758","350.1562554711915|209.53125327392584","60.46875094482424|118.12500184570315","138",,,
"1074769559","546411958","57503096","10126.07","302692","3.9","236.0","147","0.0","137","74","14","182","77.0","74.0","25.0","19.5","0.0","0","0","351.56250549316417|199.68750312011724","64.68750101074221|123.75000193359378","350.1562554711915|209.53125327392584","60.46875094482424|118.12500184570315","137",,,
"1074769560","546412330","57502607","10130.74","302902","4.609","236.0","210","0.0","136","78","14","184","81.5","74.0","25.5","19.5","0.0","0","0","351.56250549316417|199.68750312011724","64.68750101074221|123.75000193359378","350.1562554711915|203.9062531860352","64.68750101074221|122.34375191162113","136",,,
"1074769561","546412763","57502189","10135.57","303098","4.787","236.0","196","0.0","136","80","14","184","81.5","74.0","25.5","19.5","0.0","0","0","350.1562554711915|201.0937531420899","61.87500096679689|122.34375191162113","350.1562554711915|206.7187532299805","63.28125098876955|122.34375191162113","136",,,
"1074769562","546413235","57501907","10140.32","303315","4.983","236.0","217","0.0","136","82","14","177","88.0","84.5","27.0","25.0","0.0","0","0","347.3437554272462|199.68750312011724","60.46875094482424|120.93750188964847","348.75000544921886|208.1250032519532","57.65625090087892|118.12500184570315","136",,,
"1074769563","546413782","57501723","10145.55","303583","5.104","236.0","268","0.0","135","85","14","178","88.0","87.5","26.5","24.5","0.0","0","0","345.9375054052735|199.68750312011724","63.28125098876955|123.75000193359378","347.3437554272462|209.53125327392584","54.84375085693361|115.31250180175785","135",,,
"1074769564","546414343","57501636","10150.8","303583","5.104","236.20000000000005","313","0.0","135","85","14","176","88.0","87.5","26.5","24.5","0.0","0","0","341.71875533935554|205.31250320800785","66.09375103271486|127.96875199951175","343.1250053613282|213.7500033398438","53.43750083496095|118.12500184570315","135",,,
"1074769565","546414885","57501635","10155.84","304209","5.011","236.39999999999998","313","0.0","135","89","14","180","98.0","95.0","34.0","30.5","0.0","0","0","322.03125503173834|217.96875340576176","57.65625090087892|122.34375191162113","337.5000052734376|226.4062535375977","56.25000087890626|120.93750188964847","135",,,
"1074769566","546415430","57501768","10160.99","304455","4.787","236.60000000000002","246","0.0","135","92","14","181","95.5","95.0","26.0","30.5","0.0","0","0","309.37500483398446|217.96875340576176","52.0312508129883|118.12500184570315","337.5000052734376|226.4062535375977","56.25000087890626|120.93750188964847","135",,,
"1074769567","546415982","57501984","10166.31","304648","4.843","236.79999999999995","193","0.0","135","92","14","180","90.0","89.0","27.0","25.0","0.0","0","0","309.37500483398446|217.96875340576176","52.0312508129883|118.12500184570315","326.25000509765636|229.218753581543","61.87500096679689|125.15625195556643","135",,,
"1074769568","546416551","57502218","10171.82","304889","4.983","236.79999999999995","241","0.0","135","91","14","180","90.0","89.0","27.0","25.0","0.0","0","0","305.1562547680665|210.9375032958985","56.25000087890626|122.34375191162113","324.8437550756837|225.00000351562505","63.28125098876955|125.15625195556643","135",,,
"1074769569","546417131","57502400","10177.34","305123","4.983","237.0","234","0.0","135","92","14","181","97.5","90.5","30.5","28.5","0.0","0","0","302.3437547241212|212.34375331787115","63.28125098876955|127.96875199951175","323.437505053711|220.7812534497071","61.87500096679689|125.15625195556643","135",,,
"1074769570","546417757","57502614","10183.34","305351","5.748","237.0","228","0.0","135","92","14","182","90.0","90.5","30.0","28.5","0.0","0","0","292.50000457031257|215.15625336181645","61.87500096679689|126.5625019775391","315.0000049218751|219.37500342773444","61.87500096679689|125.15625195556643","135",,,
"1074769571","546418450","57502781","10189.89","305579","5.944","237.39999999999998","228","0.0","135","92","14","179","90.5","95.0","27.5","28.0","0.0","0","0","292.50000457031257|215.15625336181645","61.87500096679689|126.5625019775391","319.21875498779303|216.5625033837891","61.87500096679689|123.75000193359378","135",,,
"1074769572","546419083","57502997","10195.91","305820","5.944","237.60000000000002","241","0.0","134","92","14","178","90.5","92.5","28.0","27.0","0.0","0","0","319.21875498779303|209.53125327392584","61.87500096679689|123.75000193359378","322.03125503173834|212.34375331787115","61.87500096679689|123.75000193359378","134",,,
"1074769573","546419701","57503319","10202.0","306082","5.561","238.0","262","0.0","134","93","14","182","87.5","92.5","27.0","28.0","0.0","0","0","330.4687551635743|209.53125327392584","61.87500096679689|122.34375191162113","322.03125503173834|212.34375331787115","61.87500096679689|123.75000193359378","134",,,
"1074769574","546420368","57503514","10208.34","306335","5.552","238.20000000000005","253","0.0","135","94","14","183","84.5","89.0","25.5","27.0","0.0","0","0","330.4687551635743|209.53125327392584","61.87500096679689|122.34375191162113","324.8437550756837|209.53125327392584","60.46875094482424|122.34375191162113","135",,,
"1074769575","546420734","57503810","10212.26","306586","5.552","238.39999999999998","251","0.0","135","94","14","183","84.5","89.0","25.5","27.0","0.0","0","0","330.4687551635743|209.53125327392584","61.87500096679689|122.34375191162113","329.06250514160166|209.53125327392584","56.25000087890626|118.12500184570315","135",,,
"1074769576","546421250","57504052","10217.3","306822","5.561","238.39999999999998","236","0.0","135","94","14","181","85.0","89.0","25.0","24.5","0.0","0","0","337.5000052734376|201.0937531420899","57.65625090087892|119.5312518676758","333.2812552075196|206.7187532299805","57.65625090087892|118.12500184570315","135",,,
"1074769577","546421893","57504257","10223.38","307070","5.626","238.60000000000002","248","0.0","137","93","14","182","83.5","87.5","24.5","25.0","0.0","0","0","338.90625529541023|201.0937531420899","57.65625090087892|120.93750188964847","333.2812552075196|205.31250320800785","61.87500096679689|120.93750188964847","137",,,
"1074769578","546422595","57504443","10230.03","307296","5.664","238.79999999999995","226","0.0","138","93","14","179","87.5","89.5","24.0","24.0","0.0","0","0","337.5000052734376|202.50000316406255","61.87500096679689|122.34375191162113","333.2812552075196|208.1250032519532","67.50000105468752|123.75000193359378","138",,,
"1074769579","546423144","57504726","10235.43","307505","5.664","239.0","209","0.0","139","92","14","186","77.0","86.0","23.0","22.5","0.0","0","0","337.5000052734376|201.0937531420899","64.68750101074221|123.75000193359378","337.5000052734376|209.53125327392584","74.5312511645508|129.37500202148442","139",,,
"1074769580","546423880","57504808","10242.28","307719","5.673","239.20000000000005","214","0.0","140","91","14","177","80.5","86.0","22.0","22.0","0.0","0","0","344.53125538330085|202.50000316406255","68.90625107666017|127.96875199951175","337.5000052734376|209.53125327392584","74.5312511645508|129.37500202148442","140",,,
"1074769581","546424494","57504932","10247.81","307937","5.673","239.39999999999998","218","0.0","141","91","14","186","77.0","86.5","21.5","23.0","0.0","0","0","344.53125538330085|202.50000316406255","68.90625107666017|127.96875199951175","337.5000052734376|203.9062531860352","66.09375103271486|120.93750188964847","141",,,
"1074769582","546425099","57505066","10253.43","308167","5.626","239.60000000000002","230","0.0","142","89","14","186","77.0","86.5","21.5","23.0","0.0","0","0","345.9375054052735|202.50000316406255","64.68750101074221|125.15625195556643","338.90625529541023|203.9062531860352","64.68750101074221|120.93750188964847","142",,,
"1074769583","546425751","57505352","10259.75","308426","5.626","240.0","259","0.0","142","88","14","180","78.5","86.5","24.5","23.0","0.0","0","0","343.1250053613282|199.68750312011724","63.28125098876955|122.34375191162113","338.90625529541023|206.7187532299805","66.09375103271486|123.75000193359378","142",,,
"1074769584","546426353","57505598","10265.54","308648","5.626","240.20000000000005","222","0.0","143","89","14","180","84.0","87.0","23.0","23.5","0.0","0","0","338.90625529541023|199.68750312011724","57.65625090087892|116.7187518237305","343.1250053613282|205.31250320800785","70.31250109863284|127.96875199951175","143",,,
"1074769585","546426939","57505718","10271.05","308854","5.58","240.39999999999998","206","0.0","143","89","14","182","81.0","87.0","23.5","23.5","0.0","0","0","340.3125053173829|198.2812530981446","57.65625090087892|116.7187518237305","343.1250053613282|203.9062531860352","67.50000105468752|125.15625195556643","143",,,
"1074769586","546427497","57505722","10276.21","309093","5.58","240.60000000000002","239","0.0","144","90","14","178","82.5","86.0","22.5","24.5","0.0","0","0","343.1250053613282|196.87500307617194","60.46875094482424|119.5312518676758","337.5000052734376|198.2812530981446","60.46875094482424|118.12500184570315","144",,,
"1074769587","546428043","57505884","10281.4","309093","5.542","240.79999999999995","232","0.0","144","90","14","179","81.5","82.5","24.0","22.5","0.0","0","0","348.75000544921886|198.2812530981446","60.46875094482424|119.5312518676758","334.6875052294923|194.0625030322266","53.43750083496095|111.09375173583987","144",,,
"1074769588","546428629","57506063","10286.98","309557","5.542","241.0","232","0.0","144","90","14","181","80.5","86.0","22.0","27.0","0.0","0","0","330.4687551635743|198.2812530981446","59.06250092285158|118.12500184570315","343.1250053613282|202.50000316406255","61.87500096679689|118.12500184570315","144",,,
"1074769589","546429238","57506230","10292.76","309757","5.542","241.20000000000005","200","0.0","144","90","14","188","80.5","86.0","22.0","27.0","0.0","0","0","330.4687551635743|198.2812530981446","59.06250092285158|118.12500184570315","343.1250053613282|202.50000316406255","61.87500096679689|118.12500184570315","144",,,
"1074769590","546429860","57506350","10298.6","309961","5.533","241.20000000000005","204","0.0","145","90","14","188","76.0","84.5","20.5","23.5","0.0","0","0","329.06250514160166|198.2812530981446","61.87500096679689|122.34375191162113","341.71875533935554|202.50000316406255","63.28125098876955|120.93750188964847","145",,,
"1074769591","546430474","57506459","10304.36","310170","5.514","241.39999999999998","209","0.0","145","89","14","177","76.0","84.5","22.0","23.5","0.0","0","0","334.6875052294923|195.46875305419925","64.68750101074221|125.15625195556643","338.90625529541023|196.87500307617194","60.46875094482424|118.12500184570315","145",,,
"1074769592","546431047","57506596","10309.77","310382","5.514","241.60000000000002","212","0.0","145","88","14","179","80.5","85.5","22.5","23.0","0.0","0","0","340.3125053173829|195.46875305419925","66.09375103271486|125.15625195556643","334.6875052294923|189.84375296630864","56.25000087890626|112.50000175781253","145",,,
"1074769593","546431601","57506747","10315.02","310606","5.514","241.79999999999995","224","0.0","145","88","14","177","80.0","81.5","24.0","24.5","0.0","0","0","345.9375054052735|199.68750312011724","68.90625107666017|127.96875199951175","341.71875533935554|194.0625030322266","59.06250092285158|116.7187518237305","145",,,
"1074769594","546432187","57506897","10320.56","310606","5.505","242.0","215","0.0","146","88","14","180","79.0","85.0","21.0","21.0","0.0","0","0","344.53125538330085|199.68750312011724","68.90625107666017|127.96875199951175","347.3437554272462|206.7187532299805","66.09375103271486|120.93750188964847","146",,,
"1074769595","546432762","57507027","10325.98","311036","5.505","242.39999999999998","215","0.0","146","88","14","184","87.0","87.0","23.5","26.0","0.0","0","0","341.71875533935554|202.50000316406255","66.09375103271486|125.15625195556643","341.71875533935554|208.1250032519532","63.28125098876955|119.5312518676758","146",,,
"1074769596","546433333","57507193","10331.41","311234","5.496","242.39999999999998","198","0.0","148","88","14","182","86.0","96.5","25.5","25.5","0.0","0","0","324.8437550756837|201.0937531420899","64.68750101074221|123.75000193359378","341.71875533935554|208.1250032519532","63.28125098876955|119.5312518676758","148",,,
"1074769597","546433895","57507367","10336.76","311461","5.505","242.60000000000002","227","0.0","149","88","14","182","79.5","96.5","24.5","25.5","0.0","0","0","324.8437550756837|201.0937531420899","64.68750101074221|123.75000193359378","336.0937552514649|212.34375331787115","61.87500096679689|119.5312518676758","149",,,
"1074769598","546434473","57507503","10342.21","311685","5.505","242.60000000000002","224","0.0","149","88","14","182","79.5","96.5","24.5","25.5","0.0","0","0","330.4687551635743|194.0625030322266","60.46875094482424|119.5312518676758","340.3125053173829|203.9062531860352","60.46875094482424|119.5312518676758","149",,,
"1074769599","546435030","57507627","10347.45","311898","5.449","242.79999999999995","213","0.0","149","88","14","183","78.0","86.0","22.5","24.5","0.0","0","0","334.6875052294923|192.65625301025395","59.06250092285158|118.12500184570315","343.1250053613282|203.9062531860352","60.46875094482424|118.12500184570315","149",,,
"1074769600","546435573","57507773","10352.57","312182","5.393","243.0","284","0.0","150","89","14","186","75.5","89.5","19.5","26.5","0.0","0","0","343.1250053613282|195.46875305419925","63.28125098876955|122.34375191162113","343.1250053613282|203.9062531860352","60.46875094482424|118.12500184570315","150",,,
"1074769601","546436120","57507979","10357.83","312463","5.393","243.20000000000005","281","0.0","150","90","14","182","84.0","90.5","25.0","27.0","0.0","0","0","345.9375054052735|202.50000316406255","67.50000105468752|127.96875199951175","347.3437554272462|206.7187532299805","63.28125098876955|119.5312518676758","150",,,
"1074769602","546436680","57508136","10363.15","312730","5.393","243.39999999999998","267","0.0","149","92","14","184","87.5","90.5","25.5","27.0","0.0","0","0","341.71875533935554|203.9062531860352","61.87500096679689|123.75000193359378","347.3437554272462|206.7187532299805","63.28125098876955|119.5312518676758","149",,,
"1074769603","546437263","57508309","10368.69","312730","5.43","243.60000000000002","268","0.0","149","92","14","180","87.5","90.5","25.5","27.0","0.0","0","0","341.71875533935554|203.9062531860352","61.87500096679689|123.75000193359378","347.3437554272462|208.1250032519532","64.68750101074221|120.93750188964847","149",,,
"1074769604","546437848","57508530","10374.33","313266","5.449","243.79999999999995","268","0.0","150","93","14","180","87.5","88.0","24.0","26.0","0.0","0","0","336.0937552514649|205.31250320800785","60.46875094482424|122.34375191162113","343.1250053613282|210.9375032958985","61.87500096679689|120.93750188964847","150",,,
"1074769605","546438470","57508725","10380.26","313522","5.542","244.0","256","0.0","150","94","14","180","87.5","88.0","24.0","26.0","0.0","0","0","333.2812552075196|202.50000316406255","60.46875094482424|123.75000193359378","338.90625529541023|210.9375032958985","61.87500096679689|122.34375191162113","150",,,
"1074769606","546439060","57508860","10385.82","313753","5.542","244.20000000000005","231","0.0","150","94","14","180","85.0","88.0","22.5","26.0","0.0","0","0","333.2812552075196|205.31250320800785","64.68750101074221|126.5625019775391","336.0937552514649|209.53125327392584","63.28125098876955|123.75000193359378","150",,,
"1074769607","546439677","57509077","10391.72","313981","5.552","244.39999999999998","228","0.0","151","94","14","183","85.0","88.0","22.5","26.0","0.0","0","0","341.71875533935554|205.31250320800785","66.09375103271486|127.96875199951175","334.6875052294923|206.7187532299805","63.28125098876955|123.75000193359378","151",,,
"1074769608","546440293","57509275","10397.6","314207","5.654","244.60000000000002","226","0.0","151","94","14","182","83.0","87.0","23.0","24.5","0.0","0","0","351.56250549316417|205.31250320800785","75.93750118652346|133.59375208740238","336.0937552514649|199.68750312011724","56.25000087890626|116.7187518237305","151",,,
"1074769609","546440935","57509413","10403.62","314442","5.664","244.60000000000002","235","0.0","152","93","14","177","79.0","86.5","19.5","26.0","0.0","0","0","350.1562554711915|202.50000316406255","73.12500114257814|127.96875199951175","336.0937552514649|199.68750312011724","56.25000087890626|116.7187518237305","152",,,
"1074769610","546441611","57509567","10409.99","314666","5.664","244.79999999999995","224","0.0","152","92","14","177","82.0","82.5","22.5","20.5","0.0","0","0","350.1562554711915|202.50000316406255","73.12500114257814|127.96875199951175","336.0937552514649|194.0625030322266","57.65625090087892|115.31250180175785","152",,,
"1074769611","546442225","57509736","10415.8","314926","5.682","245.0","260","0.0","153","93","14","181","80.0","83.5","22.0","23.0","0.0","0","0","347.3437554272462|201.0937531420899","71.71875112060549|126.5625019775391","340.3125053173829|198.2812530981446","64.68750101074221|120.93750188964847","153",,,
"1074769612","546442789","57509922","10421.19","315151","5.682","245.20000000000005","225","0.0","153","93","14","181","80.0","83.5","22.0","23.0","0.0","0","0","344.53125538330085|196.87500307617194","67.50000105468752|126.5625019775391","341.71875533935554|201.0937531420899","63.28125098876955|120.93750188964847","153",,,
"1074769613","546443397","57510043","10426.91","315382","5.682","245.39999999999998","231","0.0","154","93","14","181","82.0","89.5","22.0","26.5","0.0","0","0","345.9375054052735|196.87500307617194","66.09375103271486|125.15625195556643","333.2812552075196|195.46875305419925","56.25000087890626|115.31250180175785","154",,,
"1074769614","546444028","57510140","10432.79","315660","5.72","245.79999999999995","278","0.0","154","92","13","178","84.0","84.5","23.0","23.5","0.0","0","0","336.0937552514649|196.87500307617194","64.68750101074221|125.15625195556643","333.2812552075196|195.46875305419925","56.25000087890626|115.31250180175785","154",,,
"1074769615","546444668","57510289","10438.83","315932","5.776","246.20000000000005","272","0.0","155","92","13","176","88.0","84.5","26.5","23.5","0.0","0","0","334.6875052294923|196.87500307617194","64.68750101074221|125.15625195556643","341.71875533935554|205.31250320800785","59.06250092285158|118.12500184570315","155",,,
"1074769616","546445295","57510455","10444.77","316182","5.748","246.39999999999998","250","0.0","155","91","14","184","79.5","92.5","21.5","24.5","0.0","0","0","338.90625529541023|198.2812530981446","63.28125098876955|123.75000193359378","341.71875533935554|209.53125327392584","60.46875094482424|119.5312518676758","155",,,
"1074769617","546445895","57510557","10450.4","316426","5.748","246.60000000000002","244","0.0","156","91","14","182","83.0","89.5","23.5","26.0","0.0","0","0","341.71875533935554|202.50000316406255","61.87500096679689|123.75000193359378","338.90625529541023|210.9375032958985","60.46875094482424|120.93750188964847","156",,,
"1074769618","546446460","57510652","10455.66","316668","5.72","246.79999999999995","242","0.0","156","90","14","187","80.5","89.5","23.5","26.0","0.0","0","0","341.71875533935554|202.50000316406255","61.87500096679689|123.75000193359378","338.90625529541023|210.9375032958985","60.46875094482424|120.93750188964847","156",,,
"1074769619","546446894","57510770","10459.78","316956","5.682","247.20000000000005","288","0.0","157","90","13","187","95.5","91.5","27.5","26.5","0.0","0","0","344.53125538330085|203.9062531860352","66.09375103271486|126.5625019775391","338.90625529541023|205.31250320800785","61.87500096679689|120.93750188964847","157",,,
"1074769620","546447416","57510951","10464.75","317260","5.673","247.39999999999998","304","0.0","157","91","14","180","95.5","91.5","27.5","26.5","0.0","0","0","344.53125538330085|203.9062531860352","66.09375103271486|126.5625019775391","338.90625529541023|205.31250320800785","59.06250092285158|118.12500184570315","157",,,
"1074769621","546447976","57511051","10470.01","317560","5.673","247.60000000000002","300","0.0","158","91","13","178","95.0","91.5","25.5","26.5","0.0","0","0","327.656255119629|206.7187532299805","66.09375103271486|126.5625019775391","327.656255119629|208.1250032519532","52.0312508129883|111.09375173583987","158",,,
"1074769622","546448609","57511151","10475.94","317850","5.673","248.0","290","0.0","158","91","14","179","90.0","94.5","26.5","27.5","0.0","0","0","326.25000509765636|208.1250032519532","61.87500096679689|123.75000193359378","333.2812552075196|209.53125327392584","60.46875094482424|119.5312518676758","158",,,
"1074769623","546449221","57511295","10481.71","318176","5.673","248.20000000000005","326","0.0","158","91","13","178","91.5","91.0","26.5","24.0","0.0","0","0","326.25000509765636|208.1250032519532","61.87500096679689|123.75000193359378","341.71875533935554|209.53125327392584","67.50000105468752|126.5625019775391","158",,,
"1074769624","546449782","57511428","10487.02","318486","5.533","248.60000000000002","310","0.0","159","91","13","177","92.5","91.0","26.5","26.5","0.0","0","0","341.71875533935554|212.34375331787115","60.46875094482424|120.93750188964847","337.5000052734376|208.1250032519532","64.68750101074221|123.75000193359378","159",,,
"1074769625","546450329","57511522","10492.14","318783","5.421","249.0","297","0.0","159","91","13","180","90.0","93.0","27.0","25.5","0.0","0","0","340.3125053173829|210.9375032958985","60.46875094482424|119.5312518676758","336.0937552514649|209.53125327392584","61.87500096679689|120.93750188964847","159",,,
"1074769626","546450903","57511574","10497.48","319077","5.421","249.20000000000005","294","0.0","160","90","13","179","89.0","92.0","27.0","26.5","0.0","0","0","340.3125053173829|208.1250032519532","57.65625090087892|118.12500184570315","336.0937552514649|209.53125327392584","61.87500096679689|120.93750188964847","160",,,
"1074769627","546451445","57511643","10502.55","319383","5.421","249.60000000000002","306","0.0","160","90","14","179","89.0","92.0","27.0","26.5","0.0","0","0","340.3125053173829|208.1250032519532","57.65625090087892|118.12500184570315","338.90625529541023|212.34375331787115","63.28125098876955|122.34375191162113","160",,,
"1074769628","546451947","57511695","10507.23","319718","5.365","250.0","335","0.0","160","89","13","179","89.5","92.0","27.5","25.0","0.0","0","0","343.1250053613282|210.9375032958985","60.46875094482424|122.34375191162113","343.1250053613282|219.37500342773444","64.68750101074221|123.75000193359378","160",,,
"1074769629","546452385","57511771","10511.33","320069","5.421","250.20000000000005","351","0.0","160","89","13","178","94.0","90.5","28.5","27.0","0.0","0","0","343.1250053613282|210.9375032958985","60.46875094482424|120.93750188964847","341.71875533935554|223.5937534936524","63.28125098876955|120.93750188964847","160",,,
"1074769630","546453081","57511878","10517.85","320406","5.421","250.39999999999998","337","0.0","160","89","13","181","94.0","90.5","28.5","27.0","0.0","0","0","338.90625529541023|210.9375032958985","60.46875094482424|119.5312518676758","336.0937552514649|223.5937534936524","57.65625090087892|116.7187518237305","160",,,
"1074769631","546453548","57512041","10522.33","320714","5.365","250.60000000000002","308","0.0","160","88","13","181","87.0","90.5","24.5","27.5","0.0","0","0","338.90625529541023|203.9062531860352","60.46875094482424|120.93750188964847","330.4687551635743|210.9375032958985","46.40625072509767|105.46875164794925","160",,,
"1074769632","546454021","57512173","10526.81","321014","5.346","251.0","300","0.0","160","89","13","181","88.5","90.5","26.0","27.5","0.0","0","0","340.3125053173829|202.50000316406255","60.46875094482424|119.5312518676758","336.0937552514649|205.31250320800785","57.65625090087892|116.7187518237305","160",,,
"1074769633","546454532","57512314","10531.65","321300","5.253","251.39999999999998","286","0.0","160","89","13","181","88.0","90.5","25.0","25.5","0.0","0","0","344.53125538330085|199.68750312011724","61.87500096679689|120.93750188964847","336.0937552514649|205.31250320800785","57.65625090087892|116.7187518237305","160",,,
"1074769634","546455112","57512466","10537.15","321574","5.253","251.79999999999995","274","0.0","160","88","13","180","87.0","88.0","23.5","25.5","0.0","0","0","344.53125538330085|199.68750312011724","61.87500096679689|120.93750188964847","338.90625529541023|206.7187532299805","64.68750101074221|122.34375191162113","160",,,
"1074769635","546455657","57512587","10542.29","321799","4.899","252.60000000000002","225","0.0","160","94","13","180","93.5","88.0","28.0","25.5","0.0","0","0","341.71875533935554|202.50000316406255","63.28125098876955|123.75000193359378","338.90625529541023|206.7187532299805","64.68750101074221|122.34375191162113","160",,,
"1074769636","546456216","57512608","10547.5","322020","4.843","252.79999999999995","221","0.0","161","100","13","180","93.5","88.0","28.0","25.5","0.0","0","0","338.90625529541023|203.9062531860352","60.46875094482424|123.75000193359378","348.75000544921886|222.18750347167975","77.34375120849612|137.81250215332034","161",,,
"1074769637","546456807","57512573","10552.99","322249","4.805","253.20000000000005","229","0.0","161","95","13","175","86.5","81.5","24.0","20.5","0.0","0","0","340.3125053173829|205.31250320800785","61.87500096679689|125.15625195556643","348.75000544921886|222.18750347167975","77.34375120849612|137.81250215332034","161",,,
"1074769638","546457410","57512656","10558.61","322469","4.843","253.39999999999998","220","0.0","162","87","13","172","86.0","84.0","27.5","25.5","0.0","0","0","338.90625529541023|201.0937531420899","54.84375085693361|119.5312518676758","343.1250053613282|215.15625336181645","70.31250109863284|130.78125204345707","162",,,
"1074769639","546458028","57512803","10564.45","322731","4.843","253.60000000000002","262","0.0","163","86","13","182","82.5","84.0","26.0","25.5","0.0","0","0","337.5000052734376|202.50000316406255","52.0312508129883|115.31250180175785","333.2812552075196|205.31250320800785","57.65625090087892|116.7187518237305","163",,,
"1074769640","546458560","57512956","10569.5","322957","4.805","253.79999999999995","226","0.0","164","87","13","182","80.5","87.5","26.0","23.0","0.0","0","0","341.71875533935554|202.50000316406255","63.28125098876955|122.34375191162113","333.2812552075196|205.31250320800785","57.65625090087892|116.7187518237305","164",,,
"1074769641","546459069","57513090","10574.31","323222","4.768","254.20000000000005","265","0.0","164","86","13","182","85.0","87.5","27.0","26.0","0.0","0","0","341.71875533935554|202.50000316406255","63.28125098876955|122.34375191162113","337.5000052734376|203.9062531860352","60.46875094482424|119.5312518676758","164",,,
"1074769642","546459665","57513136","10579.84","323483","4.768","254.60000000000002","261","0.0","165","86","13","182","89.0","92.0","28.5","27.0","0.0","0","0","340.3125053173829|199.68750312011724","63.28125098876955|122.34375191162113","338.90625529541023|205.31250320800785","64.68750101074221|122.34375191162113","165",,,
